EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXJ,Sunload Sensor,,NA,Top right side of I/P,C2008,8,A7,,,,,,
EXJ,Throttle Position (TP) Sensor,4.6L,9E731,Attached to throttle body,C123,1,A3,,,,,,
EXJ,Throttle Position (TP) Sensor,5.4L,9E731,Attached to throttle body,C123,3,A7,,,,,,
EXJ,Torque on Demand (TOD) Relay,,NA,Behind center of I/P,C293,9,F6,,,34,5,,
EXJ,Trailer Tow,Heavy Duty,NA,In rear of vehicle,C456,13,F10,,,95,4,,
EXJ,Trailer Tow,Light Duty,NA,In rear of vehicle,C410,13,E10,,,,,,
EXJ,Trailer Tow,Heavy Duty,NA,In battery junction box,,8,F5,,,,,,
EXJ,Trailer Tow Battery Charge Relay,,NA,In battery junction box,,,,,,11,3,,
EXJ,Trailer Tow Running Lamp Relay,,NA,In battery junction box,,,,,,11,3,,
EXJ,Trailer Tow Reversing Lamp Relay,,NA,In battery junction box,,,,,,11,3,,
EXJ,Transfer Case Assembly,,7E440,Mounted on rear of transmission,C1019,13,F4,,,34,4,,
EXJ,Transfer Case Shift Relays,,NA,Behind center of I/P,C221,9,A5,,,34,4,,
EXJ,Transmission Control Switch (TCS),,7G550,End of transmission selector level,C251,7,F4,,,,,,
EXJ,Turbine Shaft Speed (TSS) Sensor,"4R100 Transmission, 4x2",NA,Left side of transmission,C1024,6,E1,,,30,6,,
EXJ,Turbine Shaft Speed (TSS) Sensor,"4R100 Transmission, 4x4",NA,Left side of transmission,C1024,6,D5,,,30,6,,
EXJ,Universal Garage Door Opener,,NA,In left visor,,13,A1,,,,,,
EXJ,Vent Window/Roof Opening Panel Relay,,NA,In RPO relay block #2,,12,F4,,,13,25,,
EXJ,Washer Fluid Level Switch,4.6L,NA,In washer fluid reservoir,C198,2,D1,,,,,,
EXJ,Washer Fluid Level Switch,5.4L,NA,In washer fluid reservoir,C198,4,C1,,,,,,
EXJ,Washer Pump Assembly,4.6L,17664,In washer reservoir,C138,2,D1,,,,,,
EXJ,Washer Pump Assembly,5.4L,17664,In washer reservoir,C138,3,C1,,,,,,
EXJ,Windshield Wiper Motor,4.6L,17504,Behind center of cowl panel,C165,2,A6,,,,,,
EXJ,Windshield Wiper Motor,5.4L,17504,Behind center of cowl panel,C165,4,A6,,,,,,
EXJ,Wiper High/Low Relay,,NA,In battery junction box,,,,,,,,,
EXJ,Wiper Run/Park Relay,,NA,In battery junction box,,,,,,,,,
EXJ,WOT Relay,4.6L,NA,In battery junction box,,2,B10,,,,,,
EXJ,WOT Relay,5.4L,NA,In battery junction box,,4,C10,,,,,,
