EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXE,LF Door Courtesy Lamp,,13776,On lower rear of left front door,C501,8,F3,,,,,,
EXE,LF Door Courtesy Lamp,,13776,On lower rear of left front door,C504,8,F3,,,,,,
EXE,LF Door Lock Actuator,,218A42,In rear of LH front door,C507,8,D1,,,,,,
EXE,LF Door Lock Switch,,14028,"Center of LH front door, on armrest",C505,11,C1,,,111,4,,
EXE,LF Door Speaker,,19B171,In front of LH front door,C516,8,F4,,,,,,
EXE,LF Heated Seat Module,,NA,Under LF seat,C352,7,F4,,,119,4,,
EXE,LF Height Sensor,,5359,"In LH front wheelwell, attached to lower control arm",C1014,1,C10,,,,,,
EXE,LF Map Lamp and Switch,,NA,Center console front headliner,C901,11,F4,,,,,,
EXE,LF Map Lamp and Switch,,NA,Center console front headliner,C906,11,F4,,,,,,
EXE,LF Map Lamp and Switch,,NA,Center console front headliner,C921,11,F4,,,,,,
EXE,LF Park/Turn Lamp,,13200,LF front of vehicle,C1039,2,F9,,,,,,
EXE,LF Power Lumbar Motor Assembly,,65530,Under front of LH front seat,C315,7,A8,,,,,,
EXE,LF Seat Back Heating Element,,NA,In LF seat back,C353,7,A9,,,,,,
EXE,LF Seat Control Switch,,14A701,"Center of LH front door, on armrest",C520,11,D1,,,123,6,,
EXE,LF Seat Heating Element,,NA,Under LF seat,C351,7,C10,,,,,,
EXE,LF Seat Module,,NA,Under LF seat,C342,7,F5,,,123,4,,
EXE,LF Seat Module,,NA,Under LF seat,C361,7,F5,,,123,5,,
EXE,LF Seat Module,,NA,Under LF seat,C362,7,F5,,,123,5,,
EXE,LF Seat Motor Assembly,,619A75,Under LH front seat,C316,7,F6,,,,,,
EXE,LF Seat Motor Assembly,,619A75,Under LH front seat,C357,7,F6,,,,,,
EXE,LF Seat Motor Assembly,,619A75,Under LH front seat,C358,7,F6,,,,,,
EXE,LF Seat Motor Assembly,,619A75,Under LH front seat,C359,7,F6,,,,,,
EXE,LF Seat Motor Assembly,,619A75,Under LH front seat,,7,F6,,,,,,
EXE,LF Seat Recliner Motor Assembly,,NA,Under seat on recliner motor,C331,7,E10,,,,,,
EXE,LF Seat Recliner Motor Assembly,,NA,Under seat on recliner motor,C349,7,E10,,,,,,
EXE,LF Shock Actuator,,18B012,"LH side of engine compartment, on top of strut tower",C1016,1,C10,,,,,,
EXE,LF Side Lamp,,15A201,Left front of vehicle,C1045,2,D10,,,,,,
EXE,LF Window Motor,,23200,In lower front of LH front door,C514,8,F5,,,,,,
EXE,LH I/P Courtesy Lamp,,13466,"On left lower side of I/P, near cowl panel",C2007,5,F2,,,,,,
EXE,License Lamp,,13550,Center rear of luggage compartment lid,C437,12,F10,,,,,,
EXE,Light Sensor/Amplifier,,14A597,Top LH side of I/P,C243,5,A1,,,87,5,,
EXE,Lighting Control Module (LCM),,NA,Left side of I/P,C206,5,F3,,,58,5,,
EXE,Lighting Control Module (LCM),,NA,Left side of I/P,C207,5,F3,,,58,5,,
EXE,Lighting Control Module (LCM),,NA,Left side of I/P,C208,5,F3,,,58,6,,
EXE,Lighting Control Module (LCM),,NA,Left side of I/P,C211,5,F3,,,58,7,,
EXE,Low Speed Cooling Fan Relay,,NA,"Center front of engine compartment, on upper radiator support",,,,,,33,2,,
EXE,Low Tire Pressure Module,,NA,"Front headliner, center of vehicle",C927,9,A4,,,118,2,,
EXE,Low Tire Pressure Warning Lamp,,NA,"Front headliner, center of vehicle",C928,9,A5,,,,,,
