EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EVK,Left Power Mirror,,17683,Top front of LH front door,C502,007,B1,,,,,,
EVK,Left Power Window Motor,,23394,In lower front of LH front door,C507,007,F2,,,,,,
EVK,Left Rear Seat Speaker,,18971,"LH side of cargo area, at ""C"" pillar",C320,007,A1,,,,,,
EVK,Left Rear Seat Speaker,,18971/19B140,"LH front of cargo area, at ""B"" pillar",C320,007,F7,,,,,,
EVK,Left Rear Stop/Side Marker/Turn Lamp,,13405,LH rear corner of vehicle,C467,009,F7,,,,,,
EVK,Left Vanity Mirror Lamp And Switch,,04104,LH side of windshield header,C905,009,B1,,,,,,
EVK,License Lamp,,13550,RH side of RH rear door,C463,007,D10,,,,,,
EVK,Liftgate Ajar Switch,,10C842,"In lower center of liftgate, on liftgate latch assembly",C458,008,F10,,,,,,
EVK,Liftgate Door Lock Motor,,N/A,Bottom center of liftgate,C415,007,F10,,,,,,
EVK,Liftgate Washer Pump Motor,,17664,"RH rear corner of cargo area, on front of ""D"" pillar, in liftgate washer fluidreservoir",C460,008,D10,,,,,,
EVK,Liftgate Wiper Motor,,17404,"In center of liftgate, below liftgate window",C461,008,C10,,,,,,
EVK,Liftgate Wiper/Washer Switch,,17A406,"LH center of I/P, RH side of instrument cluster",C293,005,A2,,,,,,
EVK,Low Pitch Horn,,13832,"Lower RH front of engine compartment, behind radiator support",C156,001,F3,,,,,,
EVK,Main Light Switch,,11654,"Top LH side of I/P, LH side of instrument cluster",C295,006,A2,,,,,,
EVK,Mass Air Flow (MAF) Sensor,,12B579,"RH rear of engine compartment, on air intake assembly",C192,002,A1,,,,,,
EVK,Master Window/Door Lock Switch,,14529,"In center of LH front door, on armrest",C508,007,D1,,,,,,
EVK,Multi-Function Switch,,13K359,Top LH side of steering column,C231,005,F5,,,,,,
EVK,Multi-Function Switch,,13K359,Top LH side of steering column,C268,005,F5,,,,,,
EVK,Octane Adjust,,14A464,"Top LH rear of engine compartment, taped to engine control sensor harness",C173,001,A8,,,,,,
EVK,Output Shaft Speed (OSS) Sensor,,7H103,Mounted on transmission,C114,004,D10,,,030,006,,
EVK,Overdrive Drum Speed (ODS) Sensor,,7M183,Mounted on transmission,C113,004,E10,,,030,006,,
EVK,Park Brake Switch,,15852,"Between front seats, on park brake support",C309,008,A3,,,,,,
EVK,PCM Inline Fuse,,N/A,LH rear of engine compartment,C112,001,C10,,,,,,
EVK,PCM Power Relay,,N/A,In engine compartment relay box,C171,001,B10,,,,,,
EVK,PCM Power Relay Diode,,N/A,In engine compartment relay box,C171,001,B10,,,,,,
EVK,Power Door Lock Module,,14677,"LH front of cargo area, behind LH ""B"" pillar",C326,007,F3,,,,,,
EVK,Power Mirror Switch,,17B676,"In top front of LH front door, on armrest",C550,007,C1,,,,,,
EVK,Powertrain Control Module (PCM),3.0L,12A650,"Top LH side of safety wall, LH side of brake master cylinder",C172,002,A7,,,,,,
EVK,Powertrain Control Module (PCM),4.0L,12A650,"Top LH side of safety wall, LH sideof brake master cylinder",C172,002,A7,,,,,,
EVK,Pressure Differential Warning Switch,,N/A,"LH rear of engine compartment, below brake fluid reservoir",C164,002,B10,,,,,,
EVK,Purge Flow Sensor,,N/A,Top center front of engine,C120,002,C1,,,,,,
EVK,RABS Proportioning Valve Switch Assembly,,2B373,"LH rear of engine compartment, below master cylinder",C159,001,F10,,,,,,
EVK,RABS Test Connector,,14489/14A459,"Behind LH side of I/P, taped to main harness near C296",C297,006,A6,,,,,,
EVK,Radio,,19B159/19B131,Center of I/P,C258,005,A5,,,,,,
EVK,Radio,,19B159/19B159,Center of I/P,C257,005,A6,,,,,,
EVK,Radio,,19B159/19B131,Center of I/P,C254,005,A5,,,,,,
EVK,Radio Amplifier,,N/A,Center of I/P near radio,C256,006,A9,,,,,,
EVK,Radio Amplifier,,N/A,Center of I/P near radio,C253,006,A9,,,,,,
EVK,Radio Noise Capacitor,3.0L,18832,"Top LH rear of engine, near ignition coil",C195,003,A9,,,,,,
EVK,Radio Noise Capacitor,4.0L,18832,"Top RH side of engine, near ignition coil",C195,004,A5,,,,,,
EVK,Radio Remote,,N/A,Center of I/P near radio,C255,006,A9,,,,,,
EVK,Rear Anti-Lock Brake System (RABS) Module,,2C018,"Behind lower center of I/P, below ashtray",C279,006,F7,,,,,,
EVK,Rear Auxiliary Blower Motor Switch,,18578,"Behind LH ""B"" pillar, in trim panel,near bottom of window",C310,007,F5,,,,,,
EVK,Rear Auxiliary Blower Motor Switch Illumination,,18541,"Behind LH ""B"" pillar, on rear auxiliary blower motor switch",C315,009,D1,,,,,,
EVK,Rear Axle Speed Sensor,,7F293,Mounted on top RH side of transfer case,C169,008,B10,,,,,,
EVK,Rear Cigar Lighter,,N/A,LH front of cargo area in trim panel near rear astray,C327,007,F7,,,,,,
EVK,Rear Cigar Lighter,,N/A,LH front of cargo area in trim panel near rear astray,C316,007,F7,,,,,,
EVK,Rear Cigar Lighter Illumination,,N/A,LH front of cargo area in trim panel near rear astray,C314,009,F4,,,,,,
EVK,Rear Door Latch Ajar Switch,,43286,In top part of RH rear door,C474,008,D10,,,,,,
EVK,Rear Heated Oxygen Sensor (HO2S),3.0L,9F472,"Lower RH rear of engine, on exhaust manifold",C157,003,C10,,,,,,
EVK,Rear Heated Oxygen Sensor (HO2S),4.0L,9F472,"Lower RH rear of engine, on exhaust manifold",C157,004,C10,,,,,,
EVK,Rear Window Defrost Control,,19A328,"LH center of I/P, RH side of instrument cluster",C299,005,A3,,,,,,
EVK,Rear Window Defrost Grid,,42006,On liftgate window,C479,007,B10,,,,,,
EVK,Rear Window Defrost Grid,,42006,On liftgate window,C477,007,B10,,,,,,
EVK,Remote Headphone Jumper,Without Remote Headphones,19A017,"LH side of cargo area, behind trim panel",C322,008,A5,,,,,,
EVK,Remote Headphone Module,With Remote Headphones,19A164,"LH side of cargo area, behind trim panel",C322,008,A5,,,,,,
EVK,RH Kick Panel Crash Sensor,,N/A,Behind RH cowl panel,C242,008,A4,,,,,,
EVK,Right Backup Lamp,,13405,Right rear of vehicle,C470,009,D10,,,,,,
EVK,Right Courtesy Lamp Switch,,13713,Front of RH front door jamb,C245,006,F9,,,,,,
EVK,Right Door Handle Switch,,13752,"In top rear of RH front door, on top of latch assembly",C604,008,A7,,,,,,
EVK,Right Front Door Ajar Switch,,14A018,"In top rear of RH front door, on side of latch assembly",C282,008,A7,,,,,,
EVK,Right Front Door Lock Motor,,218A42,In rear of RH front door,C606,007,A6,,,,,,
EVK,Right Front Park/Turn Lamp,,N/A,RH front corner of vehicle,C139,002,E1,,,,,,
EVK,Right Front Speaker,,18808,Top RH side of I/P,C224,005,A9,,,,,,
EVK,Right Headlamp,,13006,RH front of vehicle,C140,002,E1,,,,,,
EVK,Right Instrument Panel Courtesy Lamp,,13707,Lower RH side of I/P,C247,006,C10,,,,,,
EVK,Right License Lamp,,13550,Center of liftgate,C476,009,E10,,,,,,
EVK,Right Power Mirror,,17683,Top front of RH front door,C602,007,A4,,,,,,
EVK,Right Power Window Motor,,23394,In lower front of RH front door,C607,007,A3,,,,,,
EVK,Right Rear Door Ajar Switch,,10C842,In lower LH corner of RH rear door,C464,008,E10,,,,,,
EVK,Right Rear Door Lock Motor,,N/A,RH rear bottom of door,C465,009,E10,,,,,,
EVK,Right Rear Seat Speaker,,18971/19B135,"RH side of cargo area, at ""C"" pillar",C319,007,B10,,,,,,
EVK,Right Rear Stop/Side Marker/Turn Lamp,,13404,RH rear corner of vehicle,C468,009,C10,,,,,,
EVK,Right Vanity Mirror Lamp And Switch,,04104,RH side of windshield header,C906,009,A5,,,,,,
EVK,Right Window/Door Lock Switch,,14529,"Center of RH front door, on armrest",C608,007,A5,,,,,,
EVK,Running Lamps Relay,,13A435,"LH rear of cargo area, part of trailer tow relay module",C413,009,A7,,,,,,
EVK,Seat Belt Buckle Switch,,611A72,In drivers seat belt buckle assembly,C311,008,F6,,,,,,
EVK,Shift Lock Actuator,,3E723,On lower part of steering column,C264,006,A4,,,,,,
EVK,Sliding Door Ajar Relay,,14B193,"Behind lower LH side of I/P, right of steering column",C265,006,A8,,,,,,
EVK,Sliding Door Courtesy Lamp Switch,,13A786/13713,"Lower rear of RH ""B"" pillar, at front of sliding door step well",C312,009,F6,,,,,,
EVK,Sliding Door Lock Motor,,N/A,"In front of sliding door, below window",C804,007,A8,,,,,,
EVK,Speed Control Disable Switch,,N/A,"Behind LH side of I/P, near BOO switch",C201,,,,,,,,
EVK,Speed Control Servo/Amplifier Assembly,,9C735,LH rear corner of engine compartment,C197,001,D10,,,,,,
EVK,Speed Control Switch Assembly,,9C888,In steering wheel near clockspring assembly,C228,,,,,,,,
EVK,Starter Motor/Solenoid,3.0L,11002,Lower LH rear of engine,,,,,,,,,
EVK,Starter Motor/Solenoid,4.0L,11002,Lower LH rear of engine,,,,,,,,,
EVK,Starter Relay,,11450,Center of LH fender apron,C111,002,B10,,,,,,
EVK,Stepwell Lamp,,13776,"In bottom rear of RH ""B"" pillar, at front of sliding door stepwell",C313,009,F5,,,,,,
EVK,Tach Test Connector,,14489,"LH rear of engine compartment, taped to engine control sensor harness",C145,002,A6,,,,,,
EVK,Throttle Position (TP) Sensor,3.0L,9B989,"Top center front of engine, on throttle body",C149,003,D1,,,,,,
EVK,Throttle Position (TP) Sensor,4.0L,9B989,"Top LH front of engine, on throttle body",C149,004,F3,,,,,,
EVK,Transfer Case Clutch Solenoid,,76361,Top RH side of transfer case,C147,008,A9,,,,,,
EVK,Transmission Control Switch (TCS),,N/A,On end of transmission selector lever,C269,005,F6,,,,,,
EVK,Warning Chime Module,,10D840,"Behind LH side of I/P, near top of cowl panel",C236,006,D1,,,,,,
EVK,Windshield Washer Pump Motor,,17664,"Lower LH front of engine compartment,in windshield washer fluid reservoir",C144,001,F8,,,,,,
EVK,Windshield Wiper Motor,,17504,Top center of safety wall,C152,001,A7,,,,,,
EVK,Windshield Wiper Motor,,17504,Top center of safety wall,C151,001,A7,,,,,,
EVK,Wiper Control Module,,17D539,"Behind lower LH side of I/P, right of steering column",C222,005,F6,,,,,,
