EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EVC,Right Door Courtesy Lamp,,13776,In lower rear of RH front door,C607,14,A8,,,,,,
0VC,Right Door Handle Illumination,,NA,Center or right door,C620,17,A6,,,,,,
EVC,Right Door Lock Motor,,218A42,In rear of RH front door,C610,14,A7,,,,,,
EVC,Right Door Lock Switch,,54220A40,On center of RH front door panel,C608,16,A5,,,110,3,,
EVC,Right Front Air Spring Solenoid,,5311,"Inside RH front shock tower, at top of air spring",C150,3,B1,,,,,,
EVC,Right Front Brake Sensor,,2C204,In RH front brake assembly,C188,4,F5,,,,,,
EVC,Right Front Heated Oxygen Sensor (HO2S) #11,,9F472,"Lower RH rear of engine compartment, near exhaust manifold",C174,1,F8,,,,,,
EVC,Right Front Height Sensor,,5359,"In RH front shock tower, on lower control arm",C183,3,C1,,,,,,
EVC,Right Front Park/Turn Lamp,,13200,Right front of vehicle,C1008,5,F2,,,,,,
EVC,Right Front Side Marker Lamp,,15A425,Right front of vehicle,C1010,5,E1,,,,,,
EVC,Right Front Speaker,,19B170,In front of RH front door,C613,15,A4,,,,,,
EVC,Right Front Tweeter Speaker,,NA,In front of RH front door,C619,15,A5,,,,,,
EVC,Right Front Window Motor,,23394,In front of RH front door,C601,16,A6,,,,,,
EVC,Right Heated Seat Control Switch,,NA,Front of center console,C340,6,F3,,,119,3,,
EVC,Right Heated Seat Module,,NA,Under RH front seat,C374,12,F6,,,119,4,,
EVC,Right Hi Beam Headlamp,,13005,Right front area of vehicle,C1002,5,F5,,,,,,
EVC,Right Horizontal Position Sensor,,NA,Under right front seat,C343,12,F5,,,,,,
EVC,Right I/P Courtesy Lamp,,13776,"Lower RH side of I/P, below glove box",C221,7,F2,,,,,,
EVC,Right Knock Sensor (KS),,12A699,Top right of engine,C168,,,,,,,,
EVC,Right Lumbar Switch,,NA,Right side of RH front seat,C344,12,E1,,,122,3,,
EVC,Right Power Lumbar Motor,,NA,Front of RH front seat,C334,12,A6,,,,,,
EVC,Right Power/Heated/Memory Mirror,,17682,Top front corner of RH front door,C600,14,A5,,,124,7,,
EVC,Right Primary Crash Sensor,,14B004,"RH side of upper radiator support, above headlamp",C133,4,F3,,,,,,
EVC,Right Radio Noise Capacitor,,18801,RH side of engine,C160,1,D10,,,,,,
EVC,Right Rear Air Spring Solenoid,,5A891,"Inside RH rear wheel well, at top of rear air spring",C420,15,A10,,,,,,
EVC,Right Rear Brake Sensor,,2C190,In RH rear brake assembly,C424,14,B10,,,,,,
EVC,Right Rear Heated Oxygen Sensor (HO2S) #22,,NA,Right side of transmission,C1017,9,F8,,,,,,
EVC,Right Rear Park/Stop/Turn Lamp,,13404,Right rear corner of vehicle,C430,15,C10,,,,,,
EVC,Right Rear Reading Lamp,,13776,In top of RH quarter trim panel,C905,16,A10,,,,,,
EVC,Right Rear Side Marker Lamp,,15A466,Right rear corner of vehicle,C428,14,C10,,,,,,
EVC,Right Rear Speaker,,18971,Behind RH rear side panel,C465,16,A9,,,,,,
EVC,Right Rear Tweeter Speaker,,NA,Behind RH rear side panel,C467,16,B10,,,,,,
EVC,Right Seat Back Element,,NA,On left hand side of right front seat,C372,12,A7,,,,,,
EVC,Right Seat Back Motor Assembly,,62648,In RH front seat back,C328,11,D1,,,,,,
EVC,Right Seat Element,,NA,Under right front seat near passengers seat module (PSM),C373,12,A4,,,,,,
EVC,Right Seat Forward/Rearward Dump Switch,,NA,Under right front seat,C329,11,E3,,,,,,
EVC,Right Seat Motor Assembly,,14547,Below RH front seat,C331,11,F5,,,123,10,,
EVC,Right Seat Switch,,NA,Right side of RH front seat,C368,12,F3,,,123,14,,
EVC,Right Vanity Mirror Lamp,,04104,On RH vanity mirror,C908,16,A3,,,,,,
EVC,Speed Control Module,,9C792,LH front corner of engine compartment,C103,3,A9,,,31,3,,
EVC,Speed Control Switch Assembly,F,9C888,LH and RH sides of steering wheel,C222,,,,,31,"3,4",,
EVC,Starter Motor/Solenoid,,11001,Lower LH side of engine,C194,5,A6,,,,,,
EVC,Starter Relay,,NA,"LH side of engine compartment, in engine compartment fuse box",C1028,4,B9,,,20,2,,
EVC,Steering Column/Ignition/Lighting (SCIL) Module,,NA,Behind bottom right side of I/P,C286,7,C1,,,58,7,,
EVC,Steering Column/Ignition/Lighting (SCIL) Module,,NA,Behind bottom right side of I/P,C287,7,D1,,,58,8,,
EVC,Steering Column/Ignition/Lighting (SCIL) Module,,NA,Behind bottom right side of I/P,C288,6,D1,,,58,9,,
EVC,Steering Column/Ignition/Lighting (SCIL) Module,,NA,Behind bottom right side of I/P,C289,6,E1,,,58,10,,
EVC,Steering Wheel Rotation Sensor,,NA,"Behind LH side of I/P, on base of steering column",C237,6,C10,,,,,,
EVC,EATC Sun Load Sensor,,19E663,Behind top RH side of I/P,C251,6,B1,,,,,,
EVC,Tele Relay,,NA,"Behind LH side of I/P, near steering column",C279,7,F6,,,,,,
EVC,Telescopic/Tilt Motors,,NA,Near base of steering column,C297,6,B10,,,,,,
EVC,Throttle Position (TP) Sensor,,9B989,"Top center rear of engine, on throttle body",C170,1,A9,,,,,,
EVC,Tilt Relay,,NA,"Behind left side of I/P, near steering column",C278,7,F6,,,,,,
EVC,Tilt/Tele Common Relay,,NA,"Behind left side of I/P, near steering column",C292,7,F6,,,,,,
EVC,Tilt/Telescopic Potentiometers,,NA,"Behind left side of I/P, near steering column",C216,,,,,,,,
