EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EXN,151,019,E10,C405,,CON,,0
EXN,151,019,D10,C406,,CON,,0
EXN,151,019,F7,C408,,CON,,0
EXN,151,018,E10,C409,,CON,,0
EXN,151,018,A9,C410,,CON,,0
EXN,151,018,B10,C411,,CON,,0
EXN,151,016,C10,C412,,CON,,0
EXN,151,018,F10,C414,,CON,,0
EXN,151,018,C10,C415,,CON,,0
EXN,151,018,C10,C416,,CON,,0
EXN,151,019,C10,C417,,CON,,0
EXN,151,018,E10,C418,,CON,,0
EXN,151,019,B10,C419,,CON,,0
EXN,151,018,A10,C420,,CON,,0
EXN,151,018,A10,C421,,CON,,0
EXN,151,019,F7,C422,,CON,,0
EXN,151,018,E10,C424,,CON,,0
EXN,151,018,D10,C426,,CON,,0
EXN,151,016,E10,C428,,CON,,0
EXN,151,016,F9,C429,,CON,,0
EXN,151,019,F9,C430,,CON,,0
EXN,151,019,F5,C433,,CON,,0
EXN,151,018,F9,C438,,CON,,0
EXN,151,019,C10,C439,,CON,,0
EXN,151,019,F10,C440,,CON,,0
EXN,151,019,E10,C441,,CON,,0
EXN,151,018,D10,C442,,CON,,0
EXN,151,018,F8,C443,,CON,,0
EXN,151,018,F9,C444,,CON,,0
EXN,151,018,E10,C445,,CON,,0
EXN,151,018,D10,C446,,CON,,0
EXN,151,018,F3,C500,,CON,,0
EXN,151,018,A2,C501,4 Door,CON,,0
EXN,151,018,D1,C502,,CON,,0
EXN,151,018,F2,C504,,CON,,0
EXN,151,017,B1,C505,,CON,,0
EXN,151,017,A3,C507,,CON,,0
EXN,151,017,B1,C509,,CON,,0
EXN,151,018,B1,C510,,CON,,0
EXN,151,017,A2,C511,,CON,,0
EXN,151,018,D1,C512,,CON,,0
EXN,151,018,C1,C513,,CON,,0
EXN,151,018,A3,C514,,CON,,0
EXN,151,018,A2,C515,2 Door,CON,,0
EXN,151,019,C1,C516,,CON,,0
EXN,151,019,A5,C600,,CON,,0
EXN,151,016,B10,C602,,CON,,0
EXN,151,016,A6,C604,,CON,,0
EXN,151,019,A5,C605,,CON,,0
EXN,151,017,A7,C606,,CON,,0
EXN,151,016,A7,C607,,CON,,0
EXN,151,016,A9,C612,,CON,,0
EXN,151,016,A8,C613,,CON,,0
EXN,151,019,A7,C614,,CON,,0
EXN,151,019,A7,C615,,CON,,0
EXN,151,017,F2,C700,,CON,,0
EXN,151,017,F3,C701,,CON,,0
EXN,151,019,E1,C702,,CON,,0
