EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EXW,151,011,F8,C243,,CON,,0
EXW,151,012,A1,C316,,CON,,0
EXW,151,012,A1,Left Power Lumbar Switch,,COM,,0
EXW,151,012,A4,C304,,CON,,0
EXW,151,012,A4,Safety Belt Buckle Switch,,COM,,0
EXW,151,012,A7,C305,,CON,,0
EXW,151,012,B1,C308,,CON,,0
EXW,151,012,B1,Left Lumbar Seat Pump Motor,,COM,,0
EXW,151,012,D1,C317,,CON,,0
EXW,151,012,D1,C318,,CON,,0
EXW,151,012,D1,C319,,CON,,0
EXW,151,012,D1,Left Seat Motor Assembly,,COM,,0
EXW,151,012,E1,C309,,CON,,0
EXW,151,012,E1,Left Seat Control Switch,,COM,,0
EXW,151,012,F3,C237,,CON,,0
EXW,151,012,F3,CD Player,,COM,,0
EXW,151,012,F6,C321,,CON,,0
EXW,151,012,F6,Parking Brake Switch,,COM,,0
EXW,151,012,F7,C362,,CON,,0
EXW,151,012,F7,Right Power Lumbar Switch,,COM,,0
EXW,151,012,F8,C361,,CON,,0
EXW,151,012,F8,Right Lumbar Seat Pump Motor,,COM,,0
EXW,151,013,A1,C502,,CON,,0
EXW,151,013,A1,Left Door Lock Switch,,COM,,0
EXW,151,013,A2,C501,,CON,,0
EXW,151,013,A2,C514,,CON,,0
EXW,151,013,A2,Master Window Control Switch,,COM,,0
EXW,151,013,A3,C503,,CON,,0
EXW,151,013,A3,Exterior Rear View Mirror Switch,,COM,,0
EXW,151,013,A4,C510,,CON,,0
EXW,151,013,A4,Left Front Door Speaker,,COM,,0
EXW,151,013,A5,C505,,CON,,0
EXW,151,013,A5,Left Exterior Rear View Mirror,,COM,,0
EXW,151,013,A6,C605,,CON,,0
EXW,151,013,A6,Right Exterior Rear View Mirror,,COM,,0
EXW,151,013,A7,C600,,CON,,0
EXW,151,013,A7,Right Power Window Switch,,COM,,0
EXW,151,013,A8,C601,,CON,,0
EXW,151,013,A8,Right Door Lock Switch,,COM,,0
EXW,151,013,A9,C604,,CON,,0
EXW,151,013,A9,Right Door Disarm Switch,,COM,,0
EXW,151,013,B10,C901,,CON,,0
EXW,151,013,B10,C902,,CON,,0
EXW,151,013,C1,C504,,CON,,0
EXW,151,013,C1,Left Door Disarm Switch,,COM,,0
EXW,151,013,D1,C500,,CON,,0
EXW,151,013,D1,Left Door Ajar Switch,,COM,,0
EXW,151,013,D10,C602,,CON,,0
EXW,151,013,D10,Right Door Ajar Switch,,COM,,0
EXW,151,013,E10,C607,,CON,,0
EXW,151,013,E10,Right Door Lock Actuator,,COM,,0
EXW,151,013,F3,C508,,CON,,0
EXW,151,013,F3,Left Door Lock Actuator,,COM,,0
EXW,151,013,F4,C507,,CON,,0
EXW,151,013,F4,Left Front Courtesy Lamp,,COM,,0
EXW,151,013,F5,C512,,CON,,0
EXW,151,013,F5,Left Power Window Motor,,COM,,0
EXW,151,013,F6,C608,,CON,,0
EXW,151,013,F6,Right Power Window Motor,,COM,,0
EXW,151,013,F8,C609,,CON,,0
EXW,151,013,F8,Right Front Door Speaker,,COM,,0
EXW,151,013,F9,C603,,CON,,0
EXW,151,013,F9,Right Front Courtesy Lamp,,COM,,0
EXW,151,014,A1,C911,,CON,,0
EXW,151,014,A1,Left Vanity Mirror Lamp,,COM,,0
EXW,151,014,A10,C805,,CON,,0
EXW,151,014,A10,Right Power Sliding Door Speaker,,COM,,0
EXW,151,014,A2,C907,,CON,,0
EXW,151,014,A2,Electronic Day/Night Mirror,,COM,,0
EXW,151,014,A3,C912,,CON,,0
EXW,151,014,A3,Right Vanity Mirror Lamp,,COM,,0
EXW,151,014,A5,C908,,CON,,0
EXW,151,014,A5,Interior Lamp,,COM,,0
EXW,151,014,A6,C315,,CON,,0
EXW,151,014,A6,Right Stepwell Lamp,,COM,,0
EXW,151,014,A7,C337,W/Power Sliding Door,CON,,0
EXW,151,014,A7,C337,W/O Power Sliding Door,CON,,0
EXW,151,014,A7,C800,W/O Power Sliding Door,CON,,0
EXW,151,014,A7,C800,W/Power Sliding Door,CON,,0
EXW,151,014,A7,Right Sliding Door Contact,W/O Power Sliding Door,COM,,0
EXW,151,014,A7,Right Sliding Door Contact,W/Power Sliding Door,COM,,0
EXW,151,014,A8,C802,,CON,,0
EXW,151,014,A8,Right Power Sliding Door Lock Actuator,,COM,,0
EXW,151,014,A9,C923,,CON,,0
EXW,151,014,B10,C804,,CON,,0
EXW,151,014,B10,Right Power Sliding Door Detent Switch,,COM,,0
EXW,151,014,C10,C300,,CON,,0
EXW,151,014,D10,Rear Electronic Module (REM),,COM,,0
EXW,151,014,E10,C410,,CON,,0
EXW,151,014,E10,C432,,CON,,0
EXW,151,014,E10,Liftgate Wiper Motor,,COM,,0
EXW,151,014,F4,C430,,CON,,0
EXW,151,014,F6,C415,,CON,,0
EXW,151,014,F6,Left Rear Wheel Speed Sensor,,COM,,0
EXW,151,014,F7,C416,,CON,,0
EXW,151,014,F7,Right Rear Wheel Speed Sensor,,COM,,0
EXW,151,014,F8,C418,,CON,,0
EXW,151,014,F8,Left Power Quarter Window Motor,,COM,,0
EXW,151,015,A10,C401,,CON,,0
EXW,151,015,A10,Right Rear Stop/Park Lamp,,COM,,0
EXW,151,015,A10,Right Rear Turn/Stop Lamp,,COM,,0
EXW,151,015,A6,C900,,CON,,0
EXW,151,015,A6,Cargo Lamp,,COM,,0
EXW,151,015,A8,C413,,CON,,0
EXW,151,015,A8,High Mounted Stoplamp,,COM,,0
EXW,151,015,A9,C419,,CON,,0
EXW,151,015,A9,Right Power Quarter Window Motor,,COM,,0
EXW,151,015,B10,C400,,CON,,0
EXW,151,015,C10,C402,,CON,,0
EXW,151,015,C10,Right Reversing Lamp,,COM,,0
EXW,151,015,D10,C408,,CON,,0
EXW,151,015,D10,Right Liftgate Ajar Switch,,COM,,0
EXW,151,015,E10,C409,,CON,,0
EXW,151,015,E10,License Lamps,,COM,,0
EXW,151,015,F10,C417,,CON,,0
EXW,151,015,F10,Liftgate Door Lock Actuator,,COM,,0
EXW,151,015,F6,C403,,CON,,0
EXW,151,015,F6,Left Rear Turn/Stop Lamp,,COM,,0
EXW,151,015,F7,C405,,CON,,0
EXW,151,015,F7,Left Reversing Lamp,,COM,,0
EXW,151,015,F8,C404,,CON,,0
EXW,151,015,F8,Left Rear Stop/Park Lamp,,COM,,0
EXW,151,015,F9,C407,,CON,,0
EXW,151,015,F9,Left Liftgate Ajar Switch,,COM,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
