EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
"ETA","C612",,"In lower rear of RH front door, on right front door courtesy lamp","010","A8",,,,,"BK","2",,,
"ETA","C613",,"In top front of RH front door, on right front door speaker","010","A5",,,,,"GY","2",,,
"ETA","C616",,"In center of RH front door, on seat switch",,,,,"120","004","GY","12",,,
"ETA","C617",,"In RH front door",,,,,,,,"1",,,
"ETA","C700",,"In top rear of LH rear door, on left rear door latch switch","010","F3",,,,,"GY","1",,,
"ETA","C701",,"In LH rear door",,,,,,,,"1",,,
"ETA","C702",,"In rear of LH rear door, on left rear door lock motor","008","F2",,,,,"N","2",,,
"ETA","C706",,"In center of LH rear door, on left rear window control switch","010","F3",,,"100","006",,"7",,,
"ETA","C710",,"In center of LH rear door, near left rear window motor","008","F3",,,,,"GY","2",,,
"ETA","C800",,"In top rear of RH rear door, on right rear door latch switch","010","A10",,,,,"GY","1",,,
"ETA","C801",,"In RH rear door",,,,,,,,"1",,,
"ETA","C802",,"In rear of RH rear door, on right rear door lock motor","008","A8",,,,,"N","2",,,
"ETA","C806",,"In center of RH rear door, on right rear window control switch","010","A9",,,"100","006",,"7",,,
"ETA","C810",,"In center of RH rear door, near right rear window motor","008","A8",,,,,"GY","2",,,
"ETA","C900",,"In center of windshield header","004","A3",,,,,"BK","3",,,
"ETA","C901",,"Above front of headliner","008","A1",,,,,"BR","2",,,
"ETA","C907",,"Center of headliner, on front dome/reading lamp","009","A6",,,,,"GY","3",,,
"ETA","C908",,"In center rear of headliner, on rear dome/reading lamp","009","F3",,,,,,"3",,,
"ETA","C909",,"In LH side of windshield header, near left vanity lamp","009","A3",,,,,"N","1",,,
"ETA","C910",,"In RH side of windshield header, near right vanity lamp","009","A5",,,,,"N","1",,,
"ETA","C1000",,"LH front of vehicle, on horn assembly","001","F8",,,,,,"2",,,
"ETA","C1003",,"Center rear of engine, on idle air control (IAC) valve","003","F6",,,,,"BK","2",,,
"ETA","C1004",,"LH front of vehicle, near left primary crash sensor","003","F7",,,,,"N","4",,,
"ETA","C1005",,"RH front of vehicle, near right primary crash sensor","003","F5",,,,,"N","4",,,
