EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
"ETA","Message Center Switch Assembly",,"10D893","Top LH side of I/P, RH side of instrument cluster","C264","005","A7",,,"63","7",,
"ETA","Multi-function Switch",,"13K359","Top LH side of steering column","C269","005","B10",,,"90","4",,
"ETA","Multi-function Switch",,"13K359","Top LH side of steering column","C268","005","B10",,,"90","4",,
"ETA","Octane Adjust Plug",,"14A464","LH side of engine compartment","C1013","002","D10",,,,,,
"ETA","One Touch Window Down Module",,"N/A","In center of LH front door, near master window/door lock control switch","C507","008","B1",,,"100","6",,
"ETA","Output Shaft Speed (OSS) Sensor",,"7H103","LH rear of transmission","C112","004","F7",,,,,,
"ETA","Park Brake Switch",,"15A851","Behind LH side of I/P, top of park brake assembly","C296","004","D1",,,,,,
"ETA","Passengers Air Bag",,"044A74","Behind RH side of I/P","C2010","006","A3",,,,,,
"ETA","Passengers Lumbar Switch",,"N/A","In RH front seat assembly","C332","007","C1",,,,,,
"ETA","Rear Window Defrost Control",,"19A328","Center of I/P, above radio","C2000","005","C10",,,"56","2",,
"ETA","Recliner Position Sensor",,"N/A","LH rear of LH front seat","C309","007","E10",,,,,,
"ETA","Relay Center",,"N/A","LH side of engine compartment","C110","001","B10",,,"21","3",,
"ETA","Remote Keyless Entry Switch Assembly",,"14A626","On outside of LH front door, above door handle","C505","009","C1",,,"111","4",,
"ETA","Right Backup Lamp","Crown Victoria","13465","Rear of vehicle, on respective side","C485","009","D10",,,,,,
"ETA","Right Backup Lamp","Grand Marquis","13465","Rear of trunk lid, on respective side","C485","009","B10",,,,,,
"ETA","Right Cornering Lamp",,"15A424","Front of vehicle, on right side","C1025","003","F2",,,,,,
"ETA","Right Front Brake Sensor",,"2C204","In RH front brake assembly","C172","002","E1",,,,,,
"ETA","Right Front Door Courtesy Lamp",,"13776","On lower rear of RH front door","C612","010","A8",,,,,,
"ETA","Right Front Door Handle Switch",,"13752","In top rear of RH front door, on side of latch assembly","C604","008","A4",,,,,,
"ETA","Right Front Door Latch Switch",,"14018","In top rear of RH front door, on rear of latch assembly","C600","010","A7",,,,,,
"ETA","Right Front Door Lock Motor",,"218A43/218A42","In lower rear of RH front door","C602","008","A6",,,,,,
"ETA","Right Front Door Speaker",,"18971/19B135","In lower front of RH front door","C613","010","A5",,,,,,
"ETA","Right Front Park/Turn Lamp","Grand Marquis","15A424","Front of vehicle, on right side","C1037","001","F2",,,,,,
"ETA","Right Front Park/Turn/Side Marker Lamp","Crown Victoria","13200","Front of vehicle, on right side","C1027","001","F3",,,,,,
"ETA","Right Front Side Marker Lamp","Grand Marquis","15A424","Front of vehicle, right side","C1029","003","E1",,,,,,
"ETA","Right Front Window/Door Lock Control Switch",,"14529","Center of RH front door, on armrest","C606","010","A6",,,"100","4",,
"ETA","Right Front Window Motor",,"23394/23395","In lower front of RH front door","C610","010","A4",,,,,,
"ETA","Right Heated Oxygen Sensor #1 (HO2S)",,"9F472","Lower RH rear of engine, in exhaust manifold","C1007","002","A3",,,,,,
"ETA","Right Vanity Lamp",,"N/A","On top RH side of windshield header","C910","009","A5",,,,,,
"ETA","Seat Belt Switch",,"10B924","In LH front seat belt buckle assembly","C304","007","A10",,,,,,
"ETA","Seat Switch",,"14A501","Under LH front seat assembly","C311","007","C10",,,,,,
"ETA","Shift Lock Actuator",,"3E723","Bottom of steering column","C201","005","F7",,,,,,
"ETA","Speed Control Servo Assembly",,"9C735","LH rear corner of engine compartment","C234","001","A10",,,"31","3",,
"ETA","Speed Control Switch Assembly",,"9C888","Top of steering column","C238",,,,,,,,
"ETA","Starter Motor/Solenoid",,"11000","Lower RH rear of engine","C1018","002","B1",,,,,,
