EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
EVD,C218,,To brake travel switch,010,F8,,,,,BK,2,,,
EVD,C219,,On outside Recirculate Solenoid,,,,,,,,,,,
EVD,C220,,"Behind center of I/P, on radio amplifier",011,F4,,,130,007,BK,8,,,
EVD,C221,,"Behind RH side of I/P, on blower resistors",011,A2,,,,,W,4,,,
EVD,C222,With Premium Sound,"Behind top center of I/P, on radio",011,A4,,,130,006,BK,8,,,
EVD,C223,,"Behind ashtray, on cigar lighter",011,F3,,,,,,1,,,
EVD,C224,,"Behind ashtray, on cigar lighter",011,F3,,,,,,1,,,
EVD,C226,,"Behind I/P, Left of steering column",010,E10,,,,,W,36,,,
EVD,C227,,Anti-Theft Ignition Sensor,011,A7,,,,,,2,,,
EVD,C228,,"Behind RH side of I/P, on ""A"" pillar",010,E1,,,150,011,BK,22,,,
EVD,C229,,"Behind I/P, left of steering column",011,A6,,,150,012,N,8,,,
EVD,C231,,"Behind top LH side of I/P, on main light switch",010,C10,,,013,017,GY,9,,,
EVD,C232,,"Behind I/P, Left of steering column",010,E10,,,,,W,36,,,
EVD,C233,,"Behind I/P, RH side of steering column",011,F5,,,,,BL,6,,,
EVD,C236,,"Behind I/P, RH side of steering column",011,F5,,,,,BK,12,,,
EVD,C237,,"Behind I/P, RH side of steering column",011,F5,,,,,W,6,,,
EVD,C238,,"Behind I/P, RH side of steering column",011,F5,,,,,GY,12,,,
EVD,C239,,"Behind center of I/P, LH side of glove box",011,F2,,,150,013,W,8,,,
EVD,C240,,"Behind I/P, RH side of steering column",011,F5,,,,,GY,16,,,
EVD,C241,,"Behind center of I/P, on radio amplifier",011,F4,,,130,007,BK,14,,,
EVD,C242,,"Behind LH side of I/P, on integrated control module",010,F9,,,066,003,W,12,,,
EVD,C243,,"Behind I/P, RH side of steering column",011,F5,,,,,BL,10,,,
EVD,C245,,"Behind I/P, RH side of steering column",011,F5,,,,,W,10,,,
EVD,C246,With Premium Sound,"Behind top center of I/P, on radio",011,A4,,,130,005,BK,8,,,
EVD,C246,W/O Premium Sound,"Behind top center of I/P, on radio",010,A4,,,130,006,BK,8,,,
EVD,C247,W/O Premium Sound,"Behind top center of I/P, on radio",010,A4,,,130,005,BK,8,,,
EVD,C248,,Behind LH side of I/P,011,D10,,,150,013,,6,,,
EVD,C250,,"Behind top LH side of I/P, on instrument cluster",010,A9,,,061,008,GY,18,,,
EVD,C251,,"Behind top LH side of I/P, on instrument cluster",010,B10,,,061,008,GY,14,,,
EVD,C252,,"Behind left side of I/P, on start interrupt relay",010,B10,,,,,,5,,,
EVD,C253,,In console forward of shifter,010,F6,,,150,012,,8,,,
EVD,C258,,"Behind center of I/P, on semi-automatic temperature control (SATC) module",010,A5,,,055,006,BK,13,,,
EVD,C259,,"Behind center of I/P, on semi-automatic temperature control (SATC) module",010,A5,,,055,006,BK,13,,,
EVD,C260,,"Behind center of I/P, on semi-automatic temperature control (SATC) module",010,A5,,,055,006,R,4,,,
EVD,C261,,Behind RH cowl panel,010,F2,,,150,014,N,8,,,
EVD,C263,,Center of I/P,011,A6,,,054,004,BK,2,,,
EVD,C265,,"Top LH side of I/P, on panel dimmer switch",010,C10,,,071,003,GY,9,,,
EVD,C266,,"Behind center of I/P, on rear window defrost switch",011,A7,,,056,002,W,5,,,
EVD,C268,,"Behind LH side of I/P, on electronic flasher",010,D10,,,,,BR,3,,,
EVD,C269,3.8L,"Behind RH cowl panel, on powertrain control module (PCM)",009,A8,,,023,009,GY,104,,,
